Polls ID,Poll Responses Response,Assessment reports Hashtag,Assessment reports Score,time_stamp,tokenized_responses,stemmed_responses,clean_responses,string,LOs/ HCs,College,Course,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,coleman_liau_index,dale_chall_readability_score,linsear_write_formula
159214,"P (Blisters | B) = P (Blisters and B) / P (B) = (/) / (/) = .

P (Internal bleeding and High fever | A) = P (internal and A) / P(A) =  / (/) = 

There's  A in total,  for high and  for bleeding, they may not overlap.",#probability,4,7904,"['P', 'Blisters', 'B', 'P', 'Blisters', 'and', 'B', 'P', 'B', 'P', 'Internal', 'bleeding', 'and', 'High', 'fever', 'A', 'P', 'internal', 'and', 'A', 'P', 'A', ""There's"", 'A', 'in', 'total', 'for', 'high', 'and', 'for', 'bleeding', 'they', 'may', 'not', 'overlap']","['p', 'blister', 'b', 'p', 'blister', 'and', 'b', 'p', 'b', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'a', 'p', 'intern', 'and', 'a', 'p', 'a', 'there', 'a', 'in', 'total', 'for', 'high', 'and', 'for', 'bleed', 'they', 'may', 'not', 'overlap']","['p', 'blister', 'b', 'p', 'blister', 'b', 'p', 'b', 'p', 'intern', 'bleed', 'high', 'fever', 'p', 'intern', 'p', 'total', 'high', 'bleed', 'may', 'overlap']",p blister b p blister b p b p intern bleed high fever p intern p total high bleed may overlap,probability,SS,SS154,75.54,7.9,8.4,0.0,5.5,2.9,9.19,10.5
159214,"P(Blisters | Disease B) can be found by dividing (Blisters and Disease B) / (Disease B) = ( / ) = .

P(Internal bleeding and High fever | Disease A) will be (Internal bleeding and Disease A)/(Disease A) * (High fever and Disease A)/(Disease A) = / * / = ..",#probability,3,7904,"['P', 'Blisters', 'Disease', 'B', 'can', 'be', 'found', 'by', 'dividing', 'Blisters', 'and', 'Disease', 'B', 'Disease', 'B', 'P', 'Internal', 'bleeding', 'and', 'High', 'fever', 'Disease', 'A', 'will', 'be', 'Internal', 'bleeding', 'and', 'Disease', 'A', 'Disease', 'A', 'High', 'fever', 'and', 'Disease', 'A', 'Disease', 'A']","['p', 'blister', 'diseas', 'b', 'can', 'be', 'found', 'by', 'divid', 'blister', 'and', 'diseas', 'b', 'diseas', 'b', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'diseas', 'a', 'will', 'be', 'intern', 'bleed', 'and', 'diseas', 'a', 'diseas', 'a', 'high', 'fever', 'and', 'diseas', 'a', 'diseas', 'a']","['p', 'blister', 'diseas', 'b', 'found', 'divid', 'blister', 'diseas', 'b', 'diseas', 'b', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'intern', 'bleed', 'diseas', 'diseas', 'high', 'fever', 'diseas', 'diseas']",p blister diseas b found divid blister diseas b diseas b p intern bleed high fever diseas intern bleed diseas diseas high fever diseas diseas,probability,SS,SS154,54.56,11.9,10.0,0.0,13.1,10.16,8.67,12.5
159214,"P(Blisters|Disease B)= P(Blisters and Disease B) / P(Disease B). Given value, P(Blisters and Disease B)= /. And P(Disease B)= /. Putting these values in the first formula, P(Blisters|Disease B) can be calculated.
P(Internal bleeding and high fever|Disease A)= P(Internal bleeding and high fever and disease A) *P(Disease A). Here, P(Disease A)<. So, the fraction of the conditional probability increases if P(Disease A) is plugged in in the denominator, no matter what the value. So, P(Internal bleeding and high fever and disease A)=(+)/=/ is the least possible value.",#probability,2,7904,"['P', 'Blisters', 'Disease', 'B', 'P', 'Blisters', 'and', 'Disease', 'B', 'P', 'Disease', 'B', 'Given', 'value', 'P', 'Blisters', 'and', 'Disease', 'B', 'And', 'P', 'Disease', 'B', 'Putting', 'these', 'values', 'in', 'the', 'first', 'formula', 'P', 'Blisters', 'Disease', 'B', 'can', 'be', 'calculated', 'P', 'Internal', 'bleeding', 'and', 'high', 'fever', 'Disease', 'A', 'P', 'Internal', 'bleeding', 'and', 'high', 'fever', 'and', 'disease', 'A', 'P', 'Disease', 'A', 'Here', 'P', 'Disease', 'A', 'So', 'the', 'fraction', 'of', 'the', 'conditional', 'probability', 'increases', 'if', 'P', 'Disease', 'A', 'is', 'plugged', 'in', 'in', 'the', 'denominator', 'no', 'matter', 'what', 'the', 'value', 'So', 'P', 'Internal', 'bleeding', 'and', 'high', 'fever', 'and', 'disease', 'A', 'is', 'the', 'least', 'possible', 'value']","['p', 'blister', 'diseas', 'b', 'p', 'blister', 'and', 'diseas', 'b', 'p', 'diseas', 'b', 'given', 'valu', 'p', 'blister', 'and', 'diseas', 'b', 'and', 'p', 'diseas', 'b', 'put', 'these', 'valu', 'in', 'the', 'first', 'formula', 'p', 'blister', 'diseas', 'b', 'can', 'be', 'calcul', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'diseas', 'a', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'and', 'diseas', 'a', 'p', 'diseas', 'a', 'here', 'p', 'diseas', 'a', 'so', 'the', 'fraction', 'of', 'the', 'condit', 'probabl', 'increas', 'if', 'p', 'diseas', 'a', 'is', 'plug', 'in', 'in', 'the', 'denomin', 'no', 'matter', 'what', 'the', 'valu', 'so', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'and', 'diseas', 'a', 'is', 'the', 'least', 'possibl', 'valu']","['p', 'blister', 'diseas', 'b', 'p', 'blister', 'diseas', 'b', 'p', 'diseas', 'b', 'given', 'valu', 'p', 'blister', 'diseas', 'b', 'p', 'diseas', 'b', 'put', 'valu', 'first', 'formula', 'p', 'blister', 'diseas', 'b', 'calcul', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'diseas', 'p', 'diseas', 'fraction', 'condit', 'probabl', 'increas', 'p', 'diseas', 'plug', 'denomin', 'matter', 'valu', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'least', 'possibl', 'valu']",p blister diseas b p blister diseas b p diseas b given valu p blister diseas b p diseas b put valu first formula p blister diseas b calcul p intern bleed high fever diseas p intern bleed high fever diseas p diseas p diseas fraction condit probabl increas p diseas plug denomin matter valu p intern bleed high fever diseas least possibl valu,probability,SS,SS154,14.98,27.1,27.48,0.0,31.0,8.72,10.26,35.0
159214,Probability of outcome P(Blisters) given condition (Disease B) is P(Blisters and Disease B) divided by P(Disease B). Which equals (.). (/ is prob of diesase B and / is the Blisters probability if it is Disease B) The smallest P(Internal bleeding and High fever) given condition (Disease A) is .,#probability,3,7904,"['Probability', 'of', 'outcome', 'P', 'Blisters', 'given', 'condition', 'Disease', 'B', 'is', 'P', 'Blisters', 'and', 'Disease', 'B', 'divided', 'by', 'P', 'Disease', 'B', 'Which', 'equals', 'is', 'prob', 'of', 'diesase', 'B', 'and', 'is', 'the', 'Blisters', 'probability', 'if', 'it', 'is', 'Disease', 'B', 'The', 'smallest', 'P', 'Internal', 'bleeding', 'and', 'High', 'fever', 'given', 'condition', 'Disease', 'A', 'is']","['probabl', 'of', 'outcom', 'p', 'blister', 'given', 'condit', 'diseas', 'b', 'is', 'p', 'blister', 'and', 'diseas', 'b', 'divid', 'by', 'p', 'diseas', 'b', 'which', 'equal', 'is', 'prob', 'of', 'diesas', 'b', 'and', 'is', 'the', 'blister', 'probabl', 'if', 'it', 'is', 'diseas', 'b', 'the', 'smallest', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'given', 'condit', 'diseas', 'a', 'is']","['probabl', 'outcom', 'p', 'blister', 'given', 'condit', 'diseas', 'b', 'p', 'blister', 'diseas', 'b', 'divid', 'p', 'diseas', 'b', 'equal', 'prob', 'diesas', 'b', 'blister', 'probabl', 'diseas', 'b', 'smallest', 'p', 'intern', 'bleed', 'high', 'fever', 'given', 'condit', 'diseas']",probabl outcom p blister given condit diseas b p blister diseas b divid p diseas b equal prob diesas b blister probabl diseas b smallest p intern bleed high fever given condit diseas,probability,SS,SS154,37.98,16.2,14.41,0.0,16.5,9.7,11.02,18.5
159214,"We will look at the table and find the row and column where blisters and disease B are. Next we found that  out of  patients with disease B had blisters. We compute the probability P(blisters|disease B) = P(blisters and disease B) / P(disease B). P = / = . => .%

The smallest P(internal bleeding and high fever|disease A) is:
P = P(P(internal bleeding and high fever)) and disease A) / P(disease A)
P = / = . => .%",#probability,3,7904,"['We', 'will', 'look', 'at', 'the', 'table', 'and', 'find', 'the', 'row', 'and', 'column', 'where', 'blisters', 'and', 'disease', 'B', 'are', 'Next', 'we', 'found', 'that', 'out', 'of', 'patients', 'with', 'disease', 'B', 'had', 'blisters', 'We', 'compute', 'the', 'probability', 'P', 'blisters', 'disease', 'B', 'P', 'blisters', 'and', 'disease', 'B', 'P', 'disease', 'B', 'P', 'The', 'smallest', 'P', 'internal', 'bleeding', 'and', 'high', 'fever', 'disease', 'A', 'is', 'P', 'P', 'P', 'internal', 'bleeding', 'and', 'high', 'fever', 'and', 'disease', 'A', 'P', 'disease', 'A', 'P']","['we', 'will', 'look', 'at', 'the', 'tabl', 'and', 'find', 'the', 'row', 'and', 'column', 'where', 'blister', 'and', 'diseas', 'b', 'are', 'next', 'we', 'found', 'that', 'out', 'of', 'patient', 'with', 'diseas', 'b', 'had', 'blister', 'we', 'comput', 'the', 'probabl', 'p', 'blister', 'diseas', 'b', 'p', 'blister', 'and', 'diseas', 'b', 'p', 'diseas', 'b', 'p', 'the', 'smallest', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'diseas', 'a', 'is', 'p', 'p', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'and', 'diseas', 'a', 'p', 'diseas', 'a', 'p']","['look', 'tabl', 'find', 'row', 'column', 'blister', 'diseas', 'b', 'next', 'found', 'patient', 'diseas', 'b', 'blister', 'comput', 'probabl', 'p', 'blister', 'diseas', 'b', 'p', 'blister', 'diseas', 'b', 'p', 'diseas', 'b', 'p', 'smallest', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'p', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'diseas', 'p']",look tabl find row column blister diseas b next found patient diseas b blister comput probabl p blister diseas b p blister diseas b p diseas b p smallest p intern bleed high fever diseas p p p intern bleed high fever diseas p diseas p,probability,SS,SS154,41.71,18.9,19.27,0.0,20.9,7.45,9.35,24.0
159214,"P(BlistersIDiseaseB) can be found if you divide the [p(blistes) AND p(DiseaseB)] by p(DiseaseB).

P(Internal bleeding/HFIDiseaseA)
[p(ib)*p(hf) and p(da)]/p(da)
[*]/ = .",#probability,1,7904,"['P', 'BlistersIDiseaseB', 'can', 'be', 'found', 'if', 'you', 'divide', 'the', 'p', 'blistes', 'AND', 'p', 'DiseaseB', 'by', 'p', 'DiseaseB', 'P', 'Internal', 'bleeding', 'HFIDiseaseA', 'p', 'ib', 'p', 'hf', 'and', 'p', 'da', 'p', 'da']","['p', 'blistersidiseaseb', 'can', 'be', 'found', 'if', 'you', 'divid', 'the', 'p', 'blist', 'and', 'p', 'diseaseb', 'by', 'p', 'diseaseb', 'p', 'intern', 'bleed', 'hfidiseasea', 'p', 'ib', 'p', 'hf', 'and', 'p', 'da', 'p', 'da']","['p', 'blistersidiseaseb', 'found', 'divid', 'p', 'blist', 'p', 'diseaseb', 'p', 'diseaseb', 'p', 'intern', 'bleed', 'hfidiseasea', 'p', 'ib', 'p', 'hf', 'p', 'da', 'p', 'da']",p blistersidiseaseb found divid p blist p diseaseb p diseaseb p intern bleed hfidiseasea p ib p hf p da p da,probability,SS,SS154,66.07,9.5,10.62,0.0,8.2,5.63,11.9,12.0
159214,"P(Blisters / Disease B) = P(Blisters and Disease B) / P(Blisters) = / = .

P(Internal Bleeding and High Fever / Disease A) = P(Internal Bleeding and High Fever and Disease A) / P(Internal Bleeding and High Fever) = / = .",#probability,2,7904,"['P', 'Blisters', 'Disease', 'B', 'P', 'Blisters', 'and', 'Disease', 'B', 'P', 'Blisters', 'P', 'Internal', 'Bleeding', 'and', 'High', 'Fever', 'Disease', 'A', 'P', 'Internal', 'Bleeding', 'and', 'High', 'Fever', 'and', 'Disease', 'A', 'P', 'Internal', 'Bleeding', 'and', 'High', 'Fever']","['p', 'blister', 'diseas', 'b', 'p', 'blister', 'and', 'diseas', 'b', 'p', 'blister', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'diseas', 'a', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'and', 'diseas', 'a', 'p', 'intern', 'bleed', 'and', 'high', 'fever']","['p', 'blister', 'diseas', 'b', 'p', 'blister', 'diseas', 'b', 'p', 'blister', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'intern', 'bleed', 'high', 'fever']",p blister diseas b p blister diseas b p blister p intern bleed high fever diseas p intern bleed high fever diseas p intern bleed high fever,probability,SS,SS154,60.99,11.5,10.8,0.0,11.8,7.32,7.9,13.5
159214,"The probability of P(B[DB) would be equal to the P(B and DB) divided by P(B). (/)appx=.

The smallest P(internal bleeding and high fever]disease A) could be is /(/)(.)/(/(/)) = .
^incorrect i think",#probability,2,7904,"['The', 'probability', 'of', 'P', 'B', 'DB', 'would', 'be', 'equal', 'to', 'the', 'P', 'B', 'and', 'DB', 'divided', 'by', 'P', 'B', 'appx', 'The', 'smallest', 'P', 'internal', 'bleeding', 'and', 'high', 'fever', 'disease', 'A', 'could', 'be', 'is', 'incorrect', 'i', 'think']","['the', 'probabl', 'of', 'p', 'b', 'db', 'would', 'be', 'equal', 'to', 'the', 'p', 'b', 'and', 'db', 'divid', 'by', 'p', 'b', 'appx', 'the', 'smallest', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'diseas', 'a', 'could', 'be', 'is', 'incorrect', 'i', 'think']","['probabl', 'p', 'b', 'db', 'equal', 'p', 'b', 'db', 'divid', 'p', 'b', 'appx', 'smallest', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'incorrect', 'think']",probabl p b db equal p b db divid p b appx smallest p intern bleed high fever diseas incorrect think,probability,SS,SS154,67.08,9.1,12.21,0.0,7.0,4.82,12.2,12.5
159214,"P(Blisters | Disease B) = P(Blisters and Disease B) / P(Disease B) = ( / ) / ( / ) = .. 
Solve this problem using the formula for calculating conditional probabilities as well as the table, which is used to the calculate joint and marginal probabilities.

P(internal bleeding and high fever | disease a) = P(internal bleeding and high fever and disease a) / P(disease a). The smallest this probability could be is , because we do not know how many patients have both internal bleeding and high fever and disease a, so it could be possible that there is simply no overlap.",#probability,3,7904,"['P', 'Blisters', 'Disease', 'B', 'P', 'Blisters', 'and', 'Disease', 'B', 'P', 'Disease', 'B', 'Solve', 'this', 'problem', 'using', 'the', 'formula', 'for', 'calculating', 'conditional', 'probabilities', 'as', 'well', 'as', 'the', 'table', 'which', 'is', 'used', 'to', 'the', 'calculate', 'joint', 'and', 'marginal', 'probabilities', 'P', 'internal', 'bleeding', 'and', 'high', 'fever', 'disease', 'a', 'P', 'internal', 'bleeding', 'and', 'high', 'fever', 'and', 'disease', 'a', 'P', 'disease', 'a', 'The', 'smallest', 'this', 'probability', 'could', 'be', 'is', 'because', 'we', 'do', 'not', 'know', 'how', 'many', 'patients', 'have', 'both', 'internal', 'bleeding', 'and', 'high', 'fever', 'and', 'disease', 'a', 'so', 'it', 'could', 'be', 'possible', 'that', 'there', 'is', 'simply', 'no', 'overlap']","['p', 'blister', 'diseas', 'b', 'p', 'blister', 'and', 'diseas', 'b', 'p', 'diseas', 'b', 'solv', 'this', 'problem', 'use', 'the', 'formula', 'for', 'calcul', 'condit', 'probabl', 'as', 'well', 'as', 'the', 'tabl', 'which', 'is', 'use', 'to', 'the', 'calcul', 'joint', 'and', 'margin', 'probabl', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'diseas', 'a', 'p', 'intern', 'bleed', 'and', 'high', 'fever', 'and', 'diseas', 'a', 'p', 'diseas', 'a', 'the', 'smallest', 'this', 'probabl', 'could', 'be', 'is', 'becaus', 'we', 'do', 'not', 'know', 'how', 'mani', 'patient', 'have', 'both', 'intern', 'bleed', 'and', 'high', 'fever', 'and', 'diseas', 'a', 'so', 'it', 'could', 'be', 'possibl', 'that', 'there', 'is', 'simpli', 'no', 'overlap']","['p', 'blister', 'diseas', 'b', 'p', 'blister', 'diseas', 'b', 'p', 'diseas', 'b', 'solv', 'problem', 'formula', 'calcul', 'condit', 'probabl', 'well', 'tabl', 'calcul', 'joint', 'margin', 'probabl', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'intern', 'bleed', 'high', 'fever', 'diseas', 'p', 'diseas', 'smallest', 'probabl', 'becaus', 'know', 'mani', 'patient', 'intern', 'bleed', 'high', 'fever', 'diseas', 'possibl', 'simpli', 'overlap']",p blister diseas b p blister diseas b p diseas b solv problem formula calcul condit probabl well tabl calcul joint margin probabl p intern bleed high fever diseas p intern bleed high fever diseas p diseas smallest probabl becaus know mani patient intern bleed high fever diseas possibl simpli overlap,probability,SS,SS154,19.71,23.2,22.75,0.0,27.1,12.03,12.67,30.5
159214,"You would do [P(Blisters (intersection) Disease B)]/P(Disease B) = [(/)*(/)]/(/)

second question 
P(bleeding)  = /
P(H intersect A) = (/)*(/)
P(A) = (/)
smallest probability = /",#probability,2,7904,"['You', 'would', 'do', 'P', 'Blisters', 'intersection', 'Disease', 'B', 'P', 'Disease', 'B', 'second', 'question', 'P', 'bleeding', 'P', 'H', 'intersect', 'A', 'P', 'A', 'smallest', 'probability']","['you', 'would', 'do', 'p', 'blister', 'intersect', 'diseas', 'b', 'p', 'diseas', 'b', 'second', 'question', 'p', 'bleed', 'p', 'h', 'intersect', 'a', 'p', 'a', 'smallest', 'probabl']","['p', 'blister', 'intersect', 'diseas', 'b', 'p', 'diseas', 'b', 'second', 'question', 'p', 'bleed', 'p', 'h', 'intersect', 'p', 'smallest', 'probabl']",p blister intersect diseas b p diseas b second question p bleed p h intersect p smallest probabl,probability,SS,SS154,44.75,11.5,11.64,0.0,8.2,7.89,11.55,12.0
159214,"P(Blisters|B) is P(Blisters given B). This will be shown as P((Blisters and B)/B) = /.
The smallest possibility of Bleeding and fever given A is when there is no overlap between bleeding and fever (= no one has both). This makes the probability .",#probability,4,7904,"['P', 'Blisters', 'B', 'is', 'P', 'Blisters', 'given', 'B', 'This', 'will', 'be', 'shown', 'as', 'P', 'Blisters', 'and', 'B', 'B', 'The', 'smallest', 'possibility', 'of', 'Bleeding', 'and', 'fever', 'given', 'A', 'is', 'when', 'there', 'is', 'no', 'overlap', 'between', 'bleeding', 'and', 'fever', 'no', 'one', 'has', 'both', 'This', 'makes', 'the', 'probability']","['p', 'blister', 'b', 'is', 'p', 'blister', 'given', 'b', 'this', 'will', 'be', 'shown', 'as', 'p', 'blister', 'and', 'b', 'b', 'the', 'smallest', 'possibl', 'of', 'bleed', 'and', 'fever', 'given', 'a', 'is', 'when', 'there', 'is', 'no', 'overlap', 'between', 'bleed', 'and', 'fever', 'no', 'one', 'has', 'both', 'this', 'make', 'the', 'probabl']","['p', 'blister', 'b', 'p', 'blister', 'given', 'b', 'shown', 'p', 'blister', 'b', 'b', 'smallest', 'possibl', 'bleed', 'fever', 'given', 'overlap', 'bleed', 'fever', 'one', 'make', 'probabl']",p blister b p blister given b shown p blister b b smallest possibl bleed fever given overlap bleed fever one make probabl,probability,SS,SS154,56.59,11.1,12.68,0.0,10.3,7.96,10.27,13.5
159214,"P(blisters/diseaseB) can be given by (/)
P(IntBleedingandFever/diseaseA) = (-(-))/",#probability,1,7904,"['P', 'blisters', 'diseaseB', 'can', 'be', 'given', 'by', 'P', 'IntBleedingandFever', 'diseaseA']","['p', 'blister', 'diseaseb', 'can', 'be', 'given', 'by', 'p', 'intbleedingandfev', 'diseasea']","['p', 'blister', 'diseaseb', 'given', 'p', 'intbleedingandfev', 'diseasea']",p blister diseaseb given p intbleedingandfev diseasea,probability,SS,SS154,30.53,10.7,8.51,0.0,13.7,18.97,15.26,3.5
159214,"P(Blisters | B) = P(blister and B)/ P(B) = .

The smallest P(bleeding and high fever | A) = ((P(bleeding) * P(high fever))and A | P(A)) = (/ * /)/ (/(+)) = .",#probability,3,7904,"['P', 'Blisters', 'B', 'P', 'blister', 'and', 'B', 'P', 'B', 'The', 'smallest', 'P', 'bleeding', 'and', 'high', 'fever', 'A', 'P', 'bleeding', 'P', 'high', 'fever', 'and', 'A', 'P', 'A']","['p', 'blister', 'b', 'p', 'blister', 'and', 'b', 'p', 'b', 'the', 'smallest', 'p', 'bleed', 'and', 'high', 'fever', 'a', 'p', 'bleed', 'p', 'high', 'fever', 'and', 'a', 'p', 'a']","['p', 'blister', 'b', 'p', 'blister', 'b', 'p', 'b', 'smallest', 'p', 'bleed', 'high', 'fever', 'p', 'bleed', 'p', 'high', 'fever', 'p']",p blister b p blister b p b smallest p bleed high fever p bleed p high fever p,probability,SS,SS154,86.03,6.0,7.6,0.0,3.0,1.05,7.9,8.5
